customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn Prediction,Churn Probability,Risk Score,Risk Level,Customer Risk Score,Customer Tenure Months,Monthly Charge Value,Total Customer Value,Customer Risk Segment,Tenure Segment,Spending Segment,Customer Value Segment,Strategic Segment
3039-MJSLN,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,Retained,16.26,16.26,Low,16.26,3,20.2,50.6,Low,New Customer,Low Value,Low Value,Stable Customer
0178-CIIKR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,0,Retained,30.7,30.7,Medium,30.7,3,19.95,58.0,Medium,New Customer,Low Value,Low Value,Watchlist Customer
5385-SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,1,Churn,80.89,80.89,Critical,80.89,52,104.2,5568.35,Critical,Loyal Customer,High Value,Very High Value,Critical High-Value
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,1,Retained,28.89,28.89,Medium,28.89,42,50.25,2203.65,Medium,Established Customer,Medium Value,Medium Value,Watchlist Customer
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,0,Retained,1.82,1.82,Low,1.82,50,20.35,938.95,Low,Loyal Customer,Low Value,Low Value,Loyal Customer
2322-VCZHZ,Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,0,Retained,46.89,46.89,Medium,46.89,23,90.0,2024.1,Medium,Developing Customer,High Value,Medium Value,Medium-Risk High-Value
5010-IPEAQ,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,0,Retained,2.89,2.89,Low,2.89,67,54.2,3623.95,Low,Loyal Customer,Medium Value,High Value,Loyal Customer
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,1,Churn,77.93,77.93,Critical,77.93,25,99.5,2369.05,Critical,Established Customer,High Value,Medium Value,Critical High-Value
6383-ZTSIW,Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,0,Retained,33.76,33.76,Medium,33.76,39,99.1,3877.95,Medium,Established Customer,High Value,High Value,Medium-Risk High-Value
8990-YOZLV,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,0,Retained,5.09,5.09,Low,5.09,69,66.9,4577.9,Low,Loyal Customer,Medium Value,High Value,Loyal Customer
3069-SSVSN,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,0,Retained,47.71,47.71,Medium,47.71,1,25.85,25.85,Medium,New Customer,Low Value,Low Value,Watchlist Customer
5222-IMUKT,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,Churn,53.65,53.65,High,53.65,32,91.05,2871.5,High,Established Customer,High Value,High Value,High-Value At-Risk
3627-FCRDW,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,1,Churn,71.97,71.97,High,71.97,9,71.0,672.55,High,Developing Customer,Medium Value,Low Value,High-Risk Customer
7562-GSUHK,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,1,Churn,75.61,75.61,Critical,75.61,16,93.2,1573.7,Critical,Developing Customer,High Value,Medium Value,Critical High-Value
6685-XSHHU,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,Retained,0.65,0.65,Low,0.65,60,20.95,1270.55,Low,Loyal Customer,Low Value,Medium Value,Loyal Customer
8901-UPRHR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,Retained,19.75,19.75,Low,19.75,72,109.2,7711.45,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
4903-UYAVB,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,1,Retained,43.31,43.31,Medium,43.31,5,19.35,126.05,Medium,New Customer,Low Value,Low Value,Watchlist Customer
0118-JPNOY,Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,Churn,50.77,50.77,High,50.77,26,85.8,2193.65,High,Established Customer,High Value,Medium Value,High-Value At-Risk
6776-TLWOI,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,1,Retained,23.72,23.72,Low,23.72,3,19.85,64.55,Low,New Customer,Low Value,Low Value,Stable Customer
3845-FXCYS,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,0,Retained,37.84,37.84,Medium,37.84,2,19.65,31.2,Medium,New Customer,Low Value,Low Value,Watchlist Customer
5857-XRECV,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,0,Retained,28.55,28.55,Medium,28.55,2,20.5,38.25,Medium,New Customer,Low Value,Low Value,Watchlist Customer
0725-CXOTM,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,Retained,13.18,13.18,Low,13.18,36,89.65,3348.1,Low,Established Customer,High Value,High Value,Stable Customer
4343-EJVQB,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,0,Retained,44.13,44.13,Medium,44.13,7,74.35,533.6,Medium,Developing Customer,Medium Value,Low Value,Watchlist Customer
9000-PLFUZ,Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,0,Retained,23.59,23.59,Low,23.59,60,49.45,2907.55,Low,Loyal Customer,Medium Value,High Value,Loyal Customer
3427-GGZZI,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,0,Churn,70.79,70.79,High,70.79,19,89.1,1620.8,High,Developing Customer,High Value,Medium Value,High-Value At-Risk
7779-ORAEL,Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,0,Retained,7.6,7.6,Low,7.6,45,75.15,3480.35,Low,Established Customer,Medium Value,High Value,Stable Customer
0644-OQMDK,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,Churn,78.46,78.46,Critical,78.46,4,70.65,293.85,Critical,New Customer,Medium Value,Low Value,Critical At-Risk
4077-CROMM,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,1,Churn,82.25,82.25,Critical,82.25,31,104.2,3243.45,Critical,Established Customer,High Value,High Value,Critical High-Value
3154-CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,Retained,41.78,41.78,Medium,41.78,47,90.05,4137.2,Medium,Established Customer,High Value,High Value,Medium-Risk High-Value
2868-MZAGQ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,1,Churn,93.8,93.8,Critical,93.8,1,79.25,79.25,Critical,New Customer,Medium Value,Low Value,Critical At-Risk
4847-QNOKA,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,1,Churn,72.79,72.79,High,72.79,1,44.9,44.9,High,New Customer,Medium Value,Low Value,New Customer At-Risk
2220-IAHLS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,0,Retained,26.96,26.96,Medium,26.96,1,19.4,19.4,Medium,New Customer,Low Value,Low Value,Watchlist Customer
1658-XUHBX,Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,0,Retained,38.89,38.89,Medium,38.89,59,88.75,5348.65,Medium,Loyal Customer,High Value,Very High Value,Medium-Risk High-Value
6379-RXJRQ,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,1,Churn,82.14,82.14,Critical,82.14,10,70.1,659.65,Critical,Developing Customer,Medium Value,Low Value,Critical At-Risk
2378-HTWFW,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,Retained,35.63,35.63,Medium,35.63,35,91.0,3180.5,Medium,Established Customer,High Value,High Value,Medium-Risk High-Value
8650-RHRKE,Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,1,Churn,82.98,82.98,Critical,82.98,4,29.65,118.5,Critical,New Customer,Low Value,Low Value,Critical At-Risk
4377-VDHYI,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,0,Retained,30.99,30.99,Medium,30.99,32,90.8,3023.85,Medium,Established Customer,High Value,High Value,Medium-Risk High-Value
0475-RIJEP,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,1,Churn,75.51,75.51,Critical,75.51,43,77.85,3365.85,Critical,Established Customer,Medium Value,High Value,Critical At-Risk
1260-TTRXI,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,1,Churn,77.57,77.57,Critical,77.57,4,54.3,195.3,Critical,New Customer,Medium Value,Low Value,Critical At-Risk
3719-TDVQB,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,0,Retained,2.31,2.31,Low,2.31,54,18.95,1031.1,Low,Loyal Customer,Low Value,Medium Value,Loyal Customer
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1,Churn,91.56,91.56,Critical,91.56,11,95.15,997.65,Critical,Developing Customer,High Value,Low Value,Critical High-Value
0201-MIBOL,Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,Retained,19.58,19.58,Low,19.58,66,102.4,6471.85,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
4937-QPZPO,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,0,Churn,55.82,55.82,High,55.82,61,99.9,6241.35,High,Loyal Customer,High Value,Very High Value,High-Value At-Risk
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,0,Retained,0.41,0.41,Low,0.41,72,88.7,6501.35,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
6981-TDRFT,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,0,Retained,23.18,23.18,Low,23.18,44,54.3,2317.1,Low,Established Customer,Medium Value,Medium Value,Stable Customer
3413-CSSTH,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,Retained,30.12,30.12,Medium,30.12,41,55.7,2237.55,Medium,Established Customer,Medium Value,Medium Value,Watchlist Customer
8033-VCZGH,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,0,Retained,48.91,48.91,Medium,48.91,50,103.95,5231.3,Medium,Loyal Customer,High Value,Very High Value,Medium-Risk High-Value
4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,1,Churn,60.98,60.98,High,60.98,47,110.85,5275.8,High,Established Customer,High Value,Very High Value,High-Value At-Risk
0224-NIJLP,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,0,Retained,0.55,0.55,Low,0.55,8,20.15,165.5,Low,Developing Customer,Low Value,Low Value,Stable Customer
7542-CYDDM,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,0,Retained,13.91,13.91,Low,13.91,18,20.05,358.5,Low,Developing Customer,Low Value,Low Value,Stable Customer
4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,0,Retained,0.28,0.28,Low,0.28,72,91.95,6614.9,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,1,Churn,92.02,92.02,Critical,92.02,1,80.5,80.5,Critical,New Customer,High Value,Low Value,Critical High-Value
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,0,Retained,34.62,34.62,Medium,34.62,42,55.65,2421.75,Medium,Established Customer,Medium Value,Medium Value,Watchlist Customer
0439-IFYUN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,0,Churn,63.29,63.29,High,63.29,18,74.7,1294.6,High,Developing Customer,Medium Value,Medium Value,High-Risk Customer
5716-LIBJC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,0,Retained,37.31,37.31,Medium,37.31,13,104.15,1299.1,Medium,Developing Customer,High Value,Medium Value,Medium-Risk High-Value
2868-LLSKM,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,0,Retained,12.58,12.58,Low,12.58,68,83.65,5733.4,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,1,Churn,87.93,87.93,Critical,87.93,4,72.2,305.55,Critical,New Customer,Medium Value,Low Value,Critical At-Risk
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,0,Retained,15.86,15.86,Low,15.86,69,110.05,7430.75,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,1,Churn,55.27,55.27,High,55.27,17,51.5,900.5,High,Developing Customer,Medium Value,Low Value,High-Risk Customer
0071-NDAFP,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,0,Retained,4.66,4.66,Low,4.66,25,25.5,630.6,Low,Established Customer,Low Value,Low Value,Stable Customer
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,1,Churn,75.05,75.05,Critical,75.05,43,89.55,3856.75,Critical,Established Customer,High Value,High Value,Critical High-Value
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,0,Retained,0.39,0.39,Low,0.39,59,19.5,1222.65,Low,Loyal Customer,Low Value,Medium Value,Loyal Customer
6458-CYIDZ,Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,0,Retained,38.75,38.75,Medium,38.75,5,80.7,374.8,Medium,New Customer,High Value,Low Value,Medium-Risk High-Value
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,1,Churn,55.55,55.55,High,55.55,21,77.5,1625.0,High,Developing Customer,Medium Value,Medium Value,High-Risk Customer
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,0,Retained,7.45,7.45,Low,7.45,69,105.1,7234.8,Low,Loyal Customer,High Value,Very High Value,Loyal Customer
3058-WQDRE,Male,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,0,Retained,44.74,44.74,Medium,44.74,13,25.15,331.85,Medium,Developing Customer,Low Value,Low Value,Watchlist Customer
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,1,Churn,72.25,72.25,High,72.25,42,95.25,3959.35,High,Established Customer,High Value,High Value,High-Value At-Risk
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0,Retained,39.06,39.06,Medium,39.06,52,95.65,5088.4,Medium,Loyal Customer,High Value,Very High Value,Medium-Risk High-Value
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,1,Churn,58.89,58.89,High,58.89,46,85.0,3969.4,High,Established Customer,High Value,High Value,High-Value At-Risk
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,0,Retained,2.67,2.67,Low,2.67,61,80.8,4860.85,Low,Loyal Customer,High Value,High Value,Loyal Customer
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,0,Retained,20.45,20.45,Low,20.45,29,24.85,788.05,Low,Established Customer,Low Value,Low Value,Stable Customer
1042-HFUCW,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,0,Retained,23.07,23.07,Low,23.07,25,54.75,1266.35,Low,Established Customer,Medium Value,Medium Value,Stable Customer
4439-JMPMT,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,1,Churn,84.41,84.41,Critical,84.41,5,85.75,470.95,Critical,New Customer,High Value,Low Value,Critical High-Value
6537-OTKMY,Male,0,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,0,Retained,35.15,35.15,Medium,35.15,15,50.75,688.2,Medium,Developing Customer,Medium Value,Low Value,Watchlist Customer
8999-EXMNO,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,0,Retained,0.6,0.6,Low,0.6,19,20.15,387.7,Low,Developing Customer,Low Value,Low Value,Stable Customer
6725-TPKJO,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,0,Retained,1.38,1.38,Low,1.38,44,20.05,845.25,Low,Established Customer,Low Value,Low Value,Stable Customer
2446-BEGGB,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,1,Churn,95.2,95.2,Critical,95.2,6,98.25,560.6,Critical,New Customer,High Value,Low Value,Critical High-Value
7162-WPHPM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,0,Retained,4.2,4.2,Low,4.2,58,71.6,4230.25,Low,Loyal Customer,Medium Value,High Value,Loyal Customer
1599-MMYRQ,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,0,Retained,8.33,8.33,Low,8.33,62,81.45,4983.05,Low,Loyal Customer,High Value,High Value,Loyal Customer
8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,0,Retained,12.49,12.49,Low,12.49,70,58.4,4113.15,Low,Loyal Customer,Medium Value,High Value,Loyal Customer
1496-GGSUK,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,1,Churn,88.64,88.64,Critical,88.64,1,25.7,25.7,Critical,New Customer,Low Value,Low Value,Critical At-Risk
6434-TTGJP,Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,0,Retained,4.14,4.14,Low,4.14,10,53.7,521.0,Low,Developing Customer,Medium Value,Low Value,Stable Customer
0042-JVWOJ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,0,Retained,1.78,1.78,Low,1.78,26,19.6,471.85,Low,Established Customer,Low Value,Low Value,Stable Customer
0130-SXOUN,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,0,Retained,36.78,36.78,Medium,36.78,66,89.4,5976.9,Medium,Loyal Customer,High Value,Very High Value,Medium-Risk High-Value
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,1,Churn,75.25,75.25,Critical,75.25,7,69.0,506.9,Critical,Developing Customer,Medium Value,Low Value,Critical At-Risk
