customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn Prediction,Churn Probability,Risk Score,Risk Level,Prediction Method,Customer Risk Score,Customer Value,Strategic Segment,Retention Priority,Priority Rank,Revenue At Risk,Recommended Action,Retention Recommendation,Retention Urgency Score,Recommended Channel
8993-PHFWD,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,1,Churn,68.24,68.24,High,Existing ChurnIQ ML Model,69.91,58.9,Standard Customer,High,1218,40.19,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,49.14,Targeted Campaign
1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,1,Churn,89.28,89.28,Critical,Existing ChurnIQ ML Model,86.18,333.55,Critical Retention,Immediate,365,297.79,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,61.85,Personal Outreach
7137-RYLPP,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,1,Churn,77.28,77.28,High,Existing ChurnIQ ML Model,76.33,3171.15,High Value At Risk,High,898,2450.66,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,65.97,Targeted Campaign
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,Churn,91.79,91.79,Critical,Existing ChurnIQ ML Model,90.61,74.7,Critical Retention,Immediate,166,68.57,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,63.78,Personal Outreach
5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,0,Retained,12.42,12.42,Low,Existing ChurnIQ ML Model,27.39,1381.2,Loyal Customer,Low,3225,171.55,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",20.05,Standard Engagement
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,1,Churn,91.78,91.78,Critical,Existing ChurnIQ ML Model,91.33,455.5,Critical Retention,Immediate,130,418.06,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,66.07,Personal Outreach
0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,0,Churn,50.23,50.23,Medium,Existing ChurnIQ ML Model,59.69,3645.5,Standard Customer,Monitor,1676,1831.13,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,51.15,Email / In-App
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,0,Retained,1.39,1.39,Low,Existing ChurnIQ ML Model,6.09,1158.85,Loyal Customer,Low,4614,16.11,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",4.35,Standard Engagement
8639-NHQEI,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,0,Retained,5.96,5.96,Low,Existing ChurnIQ ML Model,13.4,6954.15,Loyal Customer,Low,4083,414.47,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",11.5,Standard Engagement
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,0,Retained,0.44,0.44,Low,Existing ChurnIQ ML Model,3.94,1672.1,Loyal Customer,Low,4726,7.36,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",2.8,Standard Engagement
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,1,Churn,81.33,81.33,Critical,Existing ChurnIQ ML Model,82.04,3152.5,Critical Retention,Immediate,601,2563.93,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,70.54,Personal Outreach
3720-DBRWL,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,0,Retained,1.18,1.18,Low,Existing ChurnIQ ML Model,12.01,4307.1,Loyal Customer,Low,4195,50.82,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",8.67,Standard Engagement
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,1,Churn,52.09,52.09,Medium,Existing ChurnIQ ML Model,52.79,2530.4,Standard Customer,Monitor,1980,1318.09,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,43.7,Email / In-App
8565-WUXZU,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,0,Retained,5.15,5.15,Low,Existing ChurnIQ ML Model,11.95,6141.65,Loyal Customer,Low,4201,316.29,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.98,Standard Engagement
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,1,Churn,59.86,59.86,High,Existing ChurnIQ ML Model,64.68,3186.7,High Value At Risk,High,1475,1907.56,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,55.03,Targeted Campaign
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,0,Retained,6.08,6.08,Low,Existing ChurnIQ ML Model,19.97,1054.8,Loyal Customer,Low,3650,64.13,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",14.31,Standard Engagement
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,0,Retained,3.23,3.23,Low,Existing ChurnIQ ML Model,9.79,5430.65,Loyal Customer,Low,4374,175.41,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.75,Standard Engagement
2436-QBZFP,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,0,Retained,31.67,31.67,Medium,Existing ChurnIQ ML Model,42.78,849.9,Standard Customer,Monitor,2410,269.16,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,31.32,Email / In-App
3420-YJLQT,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,0,Churn,73.25,73.25,High,Existing ChurnIQ ML Model,77.88,151.75,Standard Customer,High,824,111.16,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,55.08,Targeted Campaign
6040-CGACY,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,0,Retained,18.97,18.97,Medium,Existing ChurnIQ ML Model,30.3,299.4,Standard Customer,Monitor,3057,56.8,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,21.5,Email / In-App
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,0,Retained,1.43,1.43,Low,Existing ChurnIQ ML Model,7.07,1086.75,Loyal Customer,Low,4563,15.54,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",5.03,Standard Engagement
8242-PDSGJ,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,0,Retained,5.77,5.77,Low,Existing ChurnIQ ML Model,9.03,2692.75,Loyal Customer,Low,4438,155.37,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.12,Standard Engagement
0264-CNITK,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,0,Retained,0.17,0.17,Low,Existing ChurnIQ ML Model,3.46,1389.6,Loyal Customer,Low,4756,2.36,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",2.43,Standard Engagement
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,0,Churn,53.88,53.88,Medium,Existing ChurnIQ ML Model,57.8,3767.4,Standard Customer,Monitor,1756,2029.88,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,50.84,Email / In-App
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,0,Retained,22.44,22.44,Medium,Existing ChurnIQ ML Model,32.54,3641.5,Stable Valuable,Monitor,2940,817.15,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,26.96,Email / In-App
6075-QMNRR,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,0,Retained,20.34,20.34,Low,Existing ChurnIQ ML Model,28.52,2535.55,Loyal Customer,Low,3162,515.73,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",22.6,Standard Engagement
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,1,Churn,92.22,92.22,Critical,Existing ChurnIQ ML Model,87.81,35.75,Critical Retention,Immediate,295,32.97,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,61.64,Personal Outreach
5966-EMAZU,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,0,Retained,36.21,36.21,Medium,Existing ChurnIQ ML Model,38.79,6880.85,Stable Valuable,Monitor,2602,2491.56,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,39.9,Email / In-App
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,0,Retained,3.74,3.74,Low,Existing ChurnIQ ML Model,10.39,3753.2,Loyal Customer,Low,4329,140.37,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.99,Standard Engagement
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,0,Retained,2.0,2.0,Low,Existing ChurnIQ ML Model,10.35,637.55,Loyal Customer,Low,4332,12.75,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.31,Standard Engagement
2718-GAXQD,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,1,Churn,78.25,78.25,High,Existing ChurnIQ ML Model,78.43,181.6,Standard Customer,High,800,142.1,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,55.63,Targeted Campaign
2055-BFOCC,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,0,Retained,14.35,14.35,Low,Existing ChurnIQ ML Model,21.68,5329.55,Loyal Customer,Low,3565,764.79,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",19.09,Standard Engagement
8180-AKMJV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,0,Churn,71.65,71.65,High,Existing ChurnIQ ML Model,71.11,44.55,Standard Customer,High,1161,31.92,Launch an early-tenure onboarding and engagement campaign.,Strengthen onboarding to prevent early customer churn.,49.94,Targeted Campaign
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,0,Churn,76.01,76.01,High,Existing ChurnIQ ML Model,79.91,1539.8,Standard Customer,High,722,1170.4,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,61.92,Targeted Campaign
5566-SOEZD,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,0,Retained,17.49,17.49,Low,Existing ChurnIQ ML Model,28.61,2209.75,Loyal Customer,Low,3156,386.49,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",22.0,Standard Engagement
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,0,Churn,52.83,52.83,Medium,Existing ChurnIQ ML Model,58.53,223.75,Standard Customer,Monitor,1726,118.21,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,41.58,Email / In-App
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,0,Retained,9.38,9.38,Low,Existing ChurnIQ ML Model,19.98,7751.7,Loyal Customer,Low,3649,727.11,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",17.71,Standard Engagement
4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,0,Retained,4.9,4.9,Low,Existing ChurnIQ ML Model,12.84,1174.35,Loyal Customer,Low,4128,57.54,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.28,Standard Engagement
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,0,Retained,42.6,42.6,Medium,Existing ChurnIQ ML Model,51.84,4385.05,Standard Customer,Monitor,2015,1868.03,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,45.84,Email / In-App
0930-EHUZA,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,0,Retained,20.11,20.11,Low,Existing ChurnIQ ML Model,28.85,2606.35,Loyal Customer,Low,3143,524.14,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",22.88,Standard Engagement
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,1,Churn,80.35,80.35,Critical,Existing ChurnIQ ML Model,81.55,1539.45,Critical Retention,Immediate,633,1236.95,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,63.41,Personal Outreach
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,0,Retained,39.56,39.56,Medium,Existing ChurnIQ ML Model,46.6,18.9,Standard Customer,Monitor,2242,7.48,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,32.66,Email / In-App
3703-KBKZP,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,0,Churn,63.37,63.37,High,Existing ChurnIQ ML Model,65.61,1261.35,Standard Customer,High,1431,799.32,Provide personalized service outreach and retention incentives.,Proactive customer engagement is recommended.,50.02,Targeted Campaign
1449-XQEMT,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,58.15,1,Retained,38.22,38.22,Medium,Existing ChurnIQ ML Model,45.46,58.15,Standard Customer,Monitor,2293,22.22,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,31.94,Email / In-App
2626-URJFX,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,1,Churn,78.34,78.34,High,Existing ChurnIQ ML Model,78.88,225.6,Standard Customer,High,775,176.74,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,56.12,Targeted Campaign
4973-MGTON,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,0,Retained,0.23,0.23,Low,Existing ChurnIQ ML Model,8.62,5969.3,Loyal Customer,Low,4472,13.73,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",6.1,Standard Engagement
3682-YEUWS,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,0,Retained,16.63,16.63,Low,Existing ChurnIQ ML Model,29.74,253.9,Loyal Customer,Low,3091,42.22,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",21.03,Standard Engagement
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,400.0,0,Retained,0.23,0.23,Low,Existing ChurnIQ ML Model,10.58,400.0,Loyal Customer,Low,4316,0.92,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.41,Standard Engagement
2612-RRIDN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,340.85,1,Churn,87.19,87.19,Critical,Existing ChurnIQ ML Model,87.47,340.85,Critical Retention,Immediate,313,297.19,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,62.75,Personal Outreach
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,1,Churn,86.48,86.48,Critical,Existing ChurnIQ ML Model,85.3,2515.3,Critical Retention,Immediate,414,2175.23,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,70.84,Personal Outreach
